1,1,1338.13,416.19,168.13,371.79,0.920,-1,-1,-1
1,2,581.50,444.37,92.54,263.61,0.903,-1,-1,-1
1,3,439.56,444.94,111.60,278.36,0.891,-1,-1,-1
1,4,1444.71,430.38,155.43,335.31,0.884,-1,-1,-1
1,5,730.02,467.19,35.68,101.95,0.795,-1,-1,-1
1,6,1255.30,443.84,37.78,102.79,0.724,-1,-1,-1
1,7,936.80,434.89,35.89,82.86,0.657,-1,-1,-1
1,8,1015.50,424.45,44.94,106.11,0.645,-1,-1,-1
2,1,1341.75,420.12,167.24,369.81,0.920,-1,-1,-1
2,2,581.59,444.58,92.51,263.48,0.893,-1,-1,-1
2,3,441.91,445.88,111.33,277.52,0.885,-1,-1,-1
2,4,1446.86,431.14,156.01,336.96,0.878,-1,-1,-1
2,5,730.82,467.92,35.48,101.34,0.781,-1,-1,-1
2,6,1256.05,444.18,37.77,102.81,0.705,-1,-1,-1
2,7,936.85,435.10,35.81,82.66,0.658,-1,-1,-1
2,8,1013.96,423.25,45.75,107.87,0.684,-1,-1,-1
3,1,1347.12,420.89,168.58,372.31,0.921,-1,-1,-1
3,2,581.54,444.38,92.66,263.69,0.901,-1,-1,-1
3,3,441.64,444.87,112.00,278.71,0.895,-1,-1,-1
3,4,1452.11,431.34,156.12,337.92,0.840,-1,-1,-1
3,5,731.50,468.12,35.29,100.75,0.805,-1,-1,-1
3,6,1255.66,443.55,37.84,103.13,0.682,-1,-1,-1
3,7,936.82,434.97,35.66,82.35,0.656,-1,-1,-1
3,8,1014.03,423.53,45.58,107.14,0.685,-1,-1,-1
4,1,1351.02,419.25,171.64,378.49,0.920,-1,-1,-1
4,2,582.06,443.87,92.96,264.06,0.894,-1,-1,-1
4,3,442.58,446.72,111.58,276.85,0.890,-1,-1,-1
4,4,1459.63,429.75,156.08,339.85,0.831,-1,-1,-1
4,5,731.98,469.79,34.78,99.21,0.785,-1,-1,-1
4,6,1255.76,443.55,37.68,102.85,0.702,-1,-1,-1
4,7,937.01,435.12,35.48,81.91,0.641,-1,-1,-1
4,8,1013.54,422.73,46.31,108.13,0.712,-1,-1,-1
5,1,1355.42,417.88,173.39,381.60,0.927,-1,-1,-1
5,2,582.27,443.80,93.14,264.01,0.899,-1,-1,-1
5,3,444.83,449.83,110.69,273.44,0.899,-1,-1,-1
5,4,1463.78,427.66,155.33,341.86,0.857,-1,-1,-1
5,5,732.23,470.08,34.59,98.52,0.800,-1,-1,-1
5,6,1255.57,443.76,37.53,102.60,0.693,-1,-1,-1
5,7,936.63,435.14,35.49,81.90,0.677,-1,-1,-1
5,8,1012.99,422.38,46.85,108.52,0.695,-1,-1,-1
6,1,1360.79,416.91,173.87,383.07,0.919,-1,-1,-1
6,2,582.67,443.79,93.42,264.33,0.903,-1,-1,-1
6,3,444.81,448.43,112.16,275.32,0.900,-1,-1,-1
6,4,1471.23,426.45,154.58,343.28,0.855,-1,-1,-1
6,5,732.32,469.88,34.85,99.11,0.791,-1,-1,-1
6,6,1255.42,444.16,37.33,102.30,0.685,-1,-1,-1
6,7,936.61,434.75,35.69,82.35,0.628,-1,-1,-1
6,8,1012.66,421.44,47.60,109.36,0.689,-1,-1,-1
6,9,1104.12,434.34,34.97,114.47,0.583,-1,-1,-1
7,1,1364.35,414.68,173.46,385.21,0.909,-1,-1,-1
7,2,582.71,443.34,93.77,264.72,0.905,-1,-1,-1
7,3,446.21,448.96,113.09,275.52,0.910,-1,-1,-1
7,4,1477.93,425.17,154.31,344.78,0.845,-1,-1,-1
7,5,732.23,470.37,35.19,99.86,0.791,-1,-1,-1
7,6,1255.51,443.97,37.20,102.25,0.690,-1,-1,-1
7,7,936.22,434.59,35.88,82.80,0.645,-1,-1,-1
7,8,1012.95,421.84,47.23,108.29,0.679,-1,-1,-1
8,1,1371.56,412.61,172.53,387.52,0.895,-1,-1,-1
8,2,582.58,442.86,94.21,265.22,0.910,-1,-1,-1
8,3,446.55,449.51,113.98,274.96,0.911,-1,-1,-1
8,4,1486.59,424.15,154.20,345.53,0.860,-1,-1,-1
8,5,732.14,469.03,36.07,102.43,0.766,-1,-1,-1
8,6,1255.06,443.78,37.20,102.19,0.722,-1,-1,-1
8,7,935.79,434.62,35.88,82.98,0.659,-1,-1,-1
8,8,1013.41,422.07,47.15,108.23,0.625,-1,-1,-1
9,1,1382.42,410.88,170.23,388.93,0.882,-1,-1,-1
9,2,582.25,442.67,94.38,265.44,0.910,-1,-1,-1
9,3,446.74,449.02,115.33,275.77,0.911,-1,-1,-1
9,4,1490.95,422.80,153.86,346.67,0.834,-1,-1,-1
9,5,731.44,468.77,36.43,103.61,0.775,-1,-1,-1
9,6,1254.64,442.78,37.49,102.90,0.734,-1,-1,-1
9,7,934.96,434.40,36.08,83.58,0.634,-1,-1,-1
9,8,1014.28,423.66,46.29,106.42,0.626,-1,-1,-1
9,10,1376.01,435.76,47.18,125.05,0.647,-1,-1,-1
10,1,1393.08,409.71,167.23,389.88,0.872,-1,-1,-1
10,2,582.40,442.79,94.56,265.45,0.909,-1,-1,-1
10,3,446.88,447.09,116.93,277.80,0.913,-1,-1,-1
